Full Name,Email,External Id,Phone,Country,Status,City,Signup At,Consent Marketing,Brand Code,Deleted At,Suppressed Until,Notes
Joan Otieno,salma.mokoena.kar1668@vg-eval.test,CT-001668,254-711-028082,ZA,active,Bloemfontein,2026-03-06T15:49:18Z,yes,KAROO,,,
Lerato Achieng,victor.naidoo.kar11396@vg-eval.test,CT-011396,254-725-734121,ZA,active,Cape Town,2026-03-07T12:38:55Z,f,KAROO,,,
Mercy Wanjiru,layla.cheruiyot.kar4871@vg-eval.test,CT-004871,+254 715 729 968,ZA,active,Gqeberha,2026-02-10T21:33:09Z,false,KAROO,,,
Alice Alaoui,caroline.vermeulen.kar3695@vg-eval.test,CT-003695,+254 720 949 870,ZA,active,Durban,2026-02-03T11:22:49Z,yes,KAROO,,,
Dennis Kimani,lerato.dlamini.kar40@vg-eval.test,CT-000040,254-736-008209,ZA,active,Johannesburg,2026-01-03T21:06:11Z,0,KAROO,,,
Alice Pretorius,nomsa.elidrissi.kar5120@vg-eval.test,CT-005120,254-709-210468,ZA,active,Gqeberha,2026-01-09T11:32:13Z,f,KAROO,,,
Diana Haddad,rose.njoroge.kar7589@vg-eval.test,CT-007589,0707235737,ZA,active,Pretoria,2026-02-26T16:01:13Z,false,KAROO,,,
Isaac Kamau,layla.okoth.kar3230@vg-eval.test,CT-003230,025726970379,ZA,active,Polokwane,2026-02-28T22:16:28Z,false,KAROO,,,
Salma Cheruiyot,victor.mwangi.kar7099@vg-eval.test,CT-007099,+254 728 671 892,ZA,active,Pretoria,2026-01-09T10:01:45Z,TRUE,KAROO,,,
Diana Mutua,diana.benali.kar324@vg-eval.test,CT-000324,254-714-588436,ZA,bounced,Durban,2026-03-11T17:10:07Z,false,KAROO,,,
John Naidoo,ruth.tazi.kar4310@vg-eval.test,CT-004310,025712839838,ZA,active,Polokwane,2026-03-18T16:43:59Z,true,KAROO,,,
Caroline Zahra,victor.nkosi.kar12286@vg-eval.test,CT-012286,025739404252,ZA,active,East London,2026-01-21T17:25:55Z,0,KAROO,,,
Michael Fassi,leak.kil.39@vg-eval.test,CT-900039,254-710-440343,KE,active,Nairobi,2026-01-04T22:43:51Z,true,KILELE,,,
George Elidrissi,layla.kimani.kar899@vg-eval.test,CT-000899,+254 706 554 619,ZA,active,Bloemfontein,2026-01-09T18:35:15Z,Y,KAROO,,,
Victor Pretorius,rose.mutua.kar6127@vg-eval.test,CT-006127,+254 734 585 080,ZA,active,Durban,2026-02-05T07:26:39Z,TRUE,KAROO,,,
James Berrada,sipho.achieng.kil50265@vg-eval.test,CT-004329,0721523643,ZA,active,Durban,2026-02-09T08:07:39Z,0,KAROO,,,
James Bennani,pieter.kiptoo.kar7314@vg-eval.test,CT-007314,025735383752,ZA,active,Pretoria,2026-04-10T13:45:59Z,false,KAROO,,,
Layla Pretorius,sipho.elidrissi.kar585@vg-eval.test,CT-000585,0710234004,ZA,active,Polokwane,2026-03-27T11:54:08Z,false,KAROO,,,
Zanele Wafula,sipho.tazi.kar2493@vg-eval.test,CT-002493,0716099409,ZA,active,Durban,2026-02-19T06:53:16Z,yes,KAROO,,,
Nomsa Alaoui,isaac.mokoena.kar5455@vg-eval.test,CT-005455,+254 721 180 769,ZA,active,Johannesburg,2026-03-28T18:28:28Z,TRUE,KAROO,,,
Esther Wanjiru,alice.okoth.kar11085@vg-eval.test,CT-011085,0713881937,ZA,active,Johannesburg,2026-01-05T18:19:56Z,1,KAROO,,,
Rachid Okoth,alice.okoth.kar10484@vg-eval.test,CT-010484,254-730-321258,ZA,active,Bloemfontein,2026-02-23T05:10:41Z,Y,KAROO,,,
Karim Njoroge,thandi.vermeulen.kar3879@vg-eval.test,CT-003879,+254 717 125 113,ZA,active,East London,2026-03-23T15:16:39Z,false,KAROO,,,
Michael Wafula,layla.vermeulen.kar5745@vg-eval.test,CT-005745,0721093155,ZA,active,Cape Town,2026-01-29T00:02:13Z,no,KAROO,,,
Simon Haddad,lerato.njenga.kar10398@vg-eval.test,CT-010398,025703009266,ZA,active,Bloemfontein,2026-01-28T19:33:28Z,TRUE,KAROO,,,
Paul Njenga,layla.barasa.kar4938@vg-eval.test,CT-004938,025734435965,ZA,active,Polokwane,2026-03-03T00:42:06Z,true,KAROO,,,
Alice Haddad,rose.kamau.kar10565@vg-eval.test,CT-010565,0724228623,ZA,active,Pretoria,2026-01-19T05:33:13Z,f,KAROO,,,
George Mutua,yassine.dlamini.kar2442@vg-eval.test,CT-002442,025739491435,ZA,active,Polokwane,2026-04-13T11:58:29Z,TRUE,KAROO,,,
Yassine Vermeulen,fatima.berrada.kar11444@vg-eval.test,CT-011444,254-720-336799,ZA,active,East London,2026-02-24T21:48:47Z,Y,KAROO,,,
Caroline Elidrissi,sipho.fassi.kar4292@vg-eval.test,CT-004292,254-709-858490,ZA,active,Durban,2026-04-14T06:14:45Z,0,KAROO,,,
Joan Alaoui,mary.mokoena.kar2216@vg-eval.test,CT-002216,254-738-572041,ZA,active,Polokwane,2026-02-08T21:44:28Z,Y,KAROO,,,
Layla Cheruiyot,lerato.alaoui.kar9570@vg-eval.test,CT-009570,025734567338,ZA,active,Pretoria,2026-01-19T10:33:55Z,no,KAROO,,,
Rose Njenga,pieter.mokoena.kar8813@vg-eval.test,CT-008813,0726419498,ZA,active,Durban,2026-03-25T20:10:30Z,yes,KAROO,,,
Samuel Njoroge,ann.otieno.kar12379@vg-eval.test,CT-012379,+254 736 231 795,ZA,bounced,Cape Town,2026-02-07T23:31:26Z,Y,KAROO,,,
David Odhiambo,ann.tazi.kar1012@vg-eval.test,CT-001012,254-720-884093,ZA,active,Polokwane,2026-02-26T09:39:48Z,yes,KAROO,,,
Zanele Mokoena,mercy.barasa.kar2548@vg-eval.test,CT-002548,254-705-345940,ZA,active,Gqeberha,2026-03-12T19:45:41Z,no,KAROO,,,
Kevin Mokoena,nancy.barasa.kar8709@vg-eval.test,CT-008709,0703198412,ZA,active,Johannesburg,2026-03-05T12:48:19Z,FALSE,KAROO,,,
Dennis Vermeulen,david.wanjiru.kar8469@vg-eval.test,CT-008469,0710102466,ZA,active,Bloemfontein,2026-01-06T14:01:37Z,TRUE,KAROO,,,
Esther Mokoena,david.nkosi.kar10409@vg-eval.test,CT-010409,0738064906,ZA,active,Cape Town,2026-04-12T14:52:34Z,no,KAROO,,,
Johan Haddad,david.bennani.kar3799@vg-eval.test,CT-003799,+254 721 766 752,ZA,active,Bloemfontein,2026-03-02T00:04:30Z,Y,KAROO,,,
Faith Nkosi,peter.kimani.kar1138@vg-eval.test,CT-001138,025729436136,ZA,active,Gqeberha,2026-01-08T00:12:41Z,false,KAROO,,,
Rose Elidrissi,daniel.berrada.kar1374@vg-eval.test,CT-001374,025718261387,ZA,bounced,Pretoria,2026-02-02T22:08:36Z,FALSE,KAROO,,,
Grace Alaoui,mercy.barasa.kar6017@vg-eval.test,CT-006017,0736773843,ZA,active,Cape Town,2026-02-22T23:53:20Z,no,KAROO,,,
Victor Naidoo,joan.wanjiru.kar9898@vg-eval.test,CT-009898,025705970504,ZA,active,Cape Town,2026-04-13T20:04:17Z,0,KAROO,,,
Amina Haddad,amina.njoroge.kar1263@vg-eval.test,CT-001263,+254 715 044 103,ZA,active,Bloemfontein,2026-03-06T15:33:46Z,yes,KAROO,,,
Yassine Naidoo,faith.wafula.kar5963@vg-eval.test,CT-005963,+254 729 175 617,ZA,active,Pretoria,2026-01-26T21:54:05Z,Y,KAROO,,,
Joan Mutua,brian.benali.kar9241@vg-eval.test,CT-009241,0725569166,ZA,active,Durban,2026-03-30T05:39:21Z,0,KAROO,,,
James Barasa,rose.zahra.kar11621@vg-eval.test,CT-011621,0713637364,ZA,active,Johannesburg,2026-04-03T13:49:44Z,no,KAROO,,,
Rachid Bennani,mercy.dlamini.kar11169@vg-eval.test,CT-011169,0703102395,ZA,active,Bloemfontein,2026-02-19T10:59:45Z,0,KAROO,,,
Ann Alaoui,ann.barasa.kar1752@vg-eval.test,CT-001752,254-719-615925,ZA,active,East London,2026-03-18T08:18:49Z,Y,KAROO,,,
Yassine Odhiambo,rachid.benali.kar6913@vg-eval.test,CT-006913,0726545885,ZA,active,East London,2026-03-20T15:06:06Z,yes,KAROO,,,
Thandi Benali,leak.kil.56@vg-eval.test,CT-900056,0718559676,KE,active,Nairobi,2026-04-07T10:24:23Z,true,KILELE,,,
Michael Tazi,faith.berrada.kar4323@vg-eval.test,CT-004323,+254 730 808 462,ZA,active,Johannesburg,2026-03-30T23:23:47Z,true,KAROO,,,
Diana Vermeulen,salma.nkosi.kar5309@vg-eval.test,CT-005309,0702077423,ZA,active,Gqeberha,2026-01-29T13:16:16Z,FALSE,KAROO,,,
Layla Benali,david.zahra.kar7829@vg-eval.test,CT-007829,0705681982,ZA,active,Durban,2026-04-10T01:03:49Z,f,KAROO,,,
Faith Wafula,james.mokoena.kar7719@vg-eval.test,CT-007719,+254 730 271 136,ZA,active,Polokwane,2026-03-11T03:17:52Z,0,KAROO,,,
Mary Nkosi,caroline.otieno.kar7227@vg-eval.test,CT-007227,+254 718 690 494,ZA,unsubscribed,Cape Town,2026-04-08T18:47:54Z,yes,KAROO,,,
Pieter Barasa,paul.benali.kar3433@vg-eval.test,CT-003433,0724167562,ZA,unsubscribed,East London,2026-03-29T18:46:59Z,FALSE,KAROO,,,
Grace Alaoui,fatima.njenga.kar741@vg-eval.test,CT-000741,0721844188,ZA,active,Pretoria,2026-01-01T09:35:29Z,true,KAROO,,,
Nancy Dlamini,rose.odhiambo.kar2581@vg-eval.test,CT-002581,0729550367,ZA,active,Polokwane,2026-03-13T02:52:03Z,f,KAROO,,,
Simon Zahra,isaac.naidoo.kar3975@vg-eval.test,CT-003975,+254 713 045 283,ZA,active,Johannesburg,2026-01-19T17:55:53Z,0,KAROO,,,
Alice Dlamini,samuel.wanjiru.kar2563@vg-eval.test,CT-002563,+254 717 864 493,ZA,active,Cape Town,2026-04-03T10:02:06Z,no,KAROO,,,
Kevin Elidrissi,mary.zahra.kar1847@vg-eval.test,CT-001847,+254 716 380 902,ZA,active,Pretoria,2026-01-27T08:40:36Z,TRUE,KAROO,,,
Grace Mokoena,rose.otieno.kar7838@vg-eval.test,CT-007838,025730075751,ZA,active,Pretoria,2026-02-09T23:22:29Z,false,KAROO,,,
Nomsa Vermeulen,karim.barasa.kar6692@vg-eval.test,CT-006692,254-731-320943,ZA,active,Durban,2026-02-08T06:25:14Z,Y,KAROO,,,
Isaac Nkosi,brian.nkosi.kar8232@vg-eval.test,CT-008232,254-726-151351,ZA,active,Polokwane,2026-04-08T05:51:35Z,FALSE,KAROO,,,
Victor Dlamini,omar.pretorius.kar4606@vg-eval.test,CT-004606,025704739883,ZA,unsubscribed,Johannesburg,2026-02-11T19:23:14Z,no,KAROO,,,
Esther Benali,david.nkosi.kar1022@vg-eval.test,CT-001022,025708861121,ZA,active,Polokwane,2026-01-01T12:21:17Z,f,KAROO,,,
Nomsa Achieng,simon.kimani.kar5768@vg-eval.test,CT-005768,254-725-663556,ZA,active,Johannesburg,2026-01-17T14:39:15Z,TRUE,KAROO,,,
Daniel Bennani,john.mokoena.kar8791@vg-eval.test,CT-008791,+254 722 186 406,ZA,active,East London,2026-02-20T11:39:40Z,TRUE,KAROO,,,
Layla Elidrissi,fatima.haddad.kar8029@vg-eval.test,CT-008029,0717860654,ZA,active,Durban,2026-03-14T03:15:07Z,FALSE,KAROO,,,
Sipho Wanjiru,samuel.pretorius.kar5550@vg-eval.test,CT-005550,025730236169,ZA,active,East London,2026-01-11T14:39:53Z,FALSE,KAROO,,,
Isaac Fassi,joan.haddad.kar9013@vg-eval.test,CT-009013,0703198406,ZA,active,Durban,2026-02-16T18:33:32Z,FALSE,KAROO,,,
Mary Vermeulen,john.kamau.kil38108@vg-eval.test,CT-006008,254-712-378474,ZA,active,Pretoria,2026-03-23T08:22:39Z,f,KAROO,,,
Ann Haddad,caroline.njoroge.kar3168@vg-eval.test,CT-003168,254-719-119715,ZA,active,Pretoria,2026-01-22T19:11:50Z,1,KAROO,,,
Diana Barasa,brian.kiptoo.kil59551@vg-eval.test,CT-005342,025709092945,ZA,active,Bloemfontein,2026-03-12T22:55:40Z,FALSE,KAROO,,,
Dennis Zahra,sipho.wanjiru.kil64476@vg-eval.test,CT-001317,0733516189,ZA,active,Polokwane,2026-03-26T14:45:21Z,false,KAROO,,,
Ann Dlamini,johan.odhiambo.kar1227@vg-eval.test,CT-001227,+254 704 158 913,ZA,unsubscribed,East London,2026-01-14T20:18:41Z,yes,KAROO,,,
Isaac Cheruiyot,michael.haddad.kar3929@vg-eval.test,CT-003929,0725523985,ZA,active,Durban,2026-04-06T00:41:01Z,no,KAROO,,,
Peter Berrada,nancy.barasa.kar5392@vg-eval.test,CT-005392,254-711-501749,ZA,active,Gqeberha,2026-01-27T02:01:57Z,Y,KAROO,,,
Rachid Mwangi,michael.mokoena.kar1698@vg-eval.test,CT-001698,025717919392,ZA,active,Cape Town,2026-01-08T02:20:57Z,no,KAROO,,,
Zanele Kimani,thandi.haddad.kar5344@vg-eval.test,CT-005344,254-732-700961,ZA,active,East London,2026-01-23T00:25:08Z,FALSE,KAROO,,,
George Okoth,diana.wafula.kar3626@vg-eval.test,CT-003626,025702316772,ZA,active,Cape Town,2026-02-26T12:46:29Z,FALSE,KAROO,,,
Rachid Mutua,faith.mwangi.kar9360@vg-eval.test,CT-009360,254-705-145589,ZA,active,Pretoria,2026-03-13T18:26:56Z,f,KAROO,,,
Alice Tazi,joan.wafula.kar5163@vg-eval.test,CT-005163,+254 716 595 414,ZA,active,Gqeberha,2026-02-13T20:05:08Z,false,KAROO,,,
Thandi Njoroge,george.zahra.kar5593@vg-eval.test,CT-005593,0711250947,ZA,active,Johannesburg,2026-02-28T13:39:30Z,false,KAROO,,,
Yassine Haddad,joan.odhiambo.kar6195@vg-eval.test,CT-006195,+254 724 714 278,ZA,active,Johannesburg,2026-03-08T21:43:26Z,1,KAROO,,,
Pieter Zahra,sarah.wanjiru.kar4557@vg-eval.test,CT-004557,0715942636,ZA,unsubscribed,Durban,2026-01-05T23:03:13Z,yes,KAROO,,,
David Mokoena,mercy.berrada.kil39029@vg-eval.test,CT-008730,025722167214,ZA,active,Durban,2026-02-03T20:54:31Z,1,KAROO,,,
Alice Fassi,sarah.haddad.kar742@vg-eval.test,CT-000742,025731913164,ZA,active,Johannesburg,2026-01-22T08:41:15Z,yes,KAROO,,,
Nomsa Elidrissi,samuel.berrada.kil26830@vg-eval.test,CT-005670,025738725829,ZA,active,East London,2026-02-11T16:04:51Z,TRUE,KAROO,,,
Sipho Mokoena,lerato.berrada.kar554@vg-eval.test,CT-000554,025707038421,ZA,active,East London,2026-01-11T15:21:48Z,1,KAROO,,,
Dennis Elidrissi,faith.benali.kar10447@vg-eval.test,CT-010447,+254 734 569 238,ZA,active,Polokwane,2026-03-17T14:51:18Z,false,KAROO,,,
Faith Njenga,ruth.odhiambo.kar11764@vg-eval.test,CT-011764,254-713-148255,ZA,bounced,East London,2026-02-10T02:59:16Z,yes,KAROO,,,
Thandi Mokoena,grace.benali.kar7118@vg-eval.test,CT-007118,025728650654,ZA,active,Johannesburg,2026-01-06T18:03:49Z,true,KAROO,,,
Caroline Haddad,layla.berrada.kil29017@vg-eval.test,CT-005059,+254 709 372 886,ZA,unsubscribed,East London,2026-01-08T00:44:23Z,true,KAROO,,,
Pieter Naidoo,kevin.odhiambo.kar3121@vg-eval.test,CT-003121,0709336416,ZA,active,Gqeberha,2026-01-05T23:59:50Z,true,KAROO,,,
Lerato Njenga,amina.kimani.kar2131@vg-eval.test,CT-002131,+254 715 667 929,ZA,unsubscribed,Johannesburg,2026-03-06T19:42:36Z,true,KAROO,,,
Paul Bennani,lerato.odhiambo.kar9668@vg-eval.test,CT-009668,254-723-641011,ZA,active,Gqeberha,2026-02-15T19:39:48Z,FALSE,KAROO,,,
Nancy Okoth,victor.fassi.kar5699@vg-eval.test,CT-005699,+254 720 155 022,ZA,active,Durban,2026-02-06T08:15:00Z,no,KAROO,,,
John Nkosi,johan.achieng.kar5961@vg-eval.test,CT-005961,0708719476,ZA,active,Cape Town,2026-01-30T23:01:41Z,1,KAROO,,,
Ann Mokoena,michael.pretorius.kar4332@vg-eval.test,CT-004332,254-705-066825,ZA,active,Johannesburg,2026-03-08T12:58:29Z,f,KAROO,,,
James Otieno,michael.vermeulen.kar2389@vg-eval.test,CT-002389,0707826542,ZA,bounced,Bloemfontein,2026-02-15T10:06:17Z,false,KAROO,,,
Seán O’Connor,brian.barasa.kar6379@vg-eval.test,CT-006379,+254 735 073 129,ZA,active,Bloemfontein,2026-03-20T05:07:47Z,false,KAROO,,,
Omar Zahra,faith.mutua.kar5776@vg-eval.test,CT-005776,254-729-577357,ZA,active,Durban,2026-04-13T00:43:46Z,true,KAROO,,,
James Dlamini,zanele.elidrissi.kil3324@vg-eval.test,CT-006261,0720915666,ZA,active,Durban,2026-03-07T07:44:18Z,no,KAROO,,,
Joan Zahra,salma.bennani.kar109@vg-eval.test,CT-000109,0709395809,ZA,unsubscribed,Bloemfontein,2026-02-26T21:31:30Z,false,KAROO,,,
George Nkosi,david.otieno.kar4171@vg-eval.test,CT-004171,+254 700 843 091,ZA,active,Cape Town,2026-02-24T19:52:23Z,true,KAROO,,,
Simon Dlamini,layla.mutua.kar7677@vg-eval.test,CT-007677,0737632898,ZA,active,Pretoria,2026-02-22T21:43:56Z,true,KAROO,,,
Kevin Bennani,daniel.alaoui.kar11986@vg-eval.test,CT-011986,025710851743,ZA,active,Gqeberha,2026-03-20T20:12:47Z,true,KAROO,,,
Peter Haddad,ann.kimani.kar4822@vg-eval.test,CT-004822,025713082054,ZA,active,Gqeberha,2026-03-14T12:01:58Z,no,KAROO,,,
Joan Berrada,alice.mwangi.kil11360@vg-eval.test,CT-001748,254-719-404185,ZA,active,Polokwane,2026-01-25T06:31:01Z,Y,KAROO,,,
Layla Haddad,rose.alaoui.kar11798@vg-eval.test,CT-011798,025728322216,ZA,active,Polokwane,2026-01-15T23:50:06Z,false,KAROO,,,
Fatima Kiptoo,sipho.mutua.kar5090@vg-eval.test,CT-005090,025711508388,ZA,active,Johannesburg,2026-03-02T02:24:20Z,no,KAROO,,,
James Tazi,george.dlamini.kar6957@vg-eval.test,CT-006957,0703576125,ZA,active,Johannesburg,2026-02-12T02:50:14Z,true,KAROO,,,
Alice Mwangi,karim.bennani.kil15949@vg-eval.test,CT-006414,025724464785,ZA,active,Bloemfontein,2026-02-07T01:51:09Z,0,KAROO,,,
Grace Elidrissi,john.haddad.kar4758@vg-eval.test,CT-004758,025712767477,ZA,active,Pretoria,2026-01-23T01:31:42Z,false,KAROO,,,
Isaac Odhiambo,amina.bennani.kar12226@vg-eval.test,CT-012226,025712241891,ZA,active,Pretoria,2026-01-19T23:45:38Z,TRUE,KAROO,,,
Mary Achieng,john.bennani.kil49499@vg-eval.test,CT-001791,+254 707 592 265,ZA,unsubscribed,Pretoria,2026-03-23T12:25:18Z,no,KAROO,,,
Sarah Elidrissi,daniel.achieng.kil1381@vg-eval.test,CT-009744,254-718-627615,ZA,active,Cape Town,2026-04-01T07:06:55Z,Y,KAROO,,,
Isaac Odhiambo,fatima.tazi.kar10002@vg-eval.test,CT-010002,025731248921,ZA,active,Pretoria,2026-04-12T03:05:11Z,no,KAROO,,,
Kevin Tazi,fatima.njoroge.kil41791@vg-eval.test,CT-002636,254-726-457428,ZA,active,Pretoria,2026-01-30T23:21:45Z,FALSE,KAROO,,,
Daniel Fassi,victor.benali.kar5759@vg-eval.test,CT-005759,+254 731 792 656,ZA,active,Cape Town,2026-03-20T04:44:55Z,0,KAROO,,,
Mary Kimani,joan.tazi.kar802@vg-eval.test,CT-000802,025725466346,ZA,active,Bloemfontein,2026-02-15T20:17:05Z,TRUE,KAROO,,,
Karim Wafula,leak.kil.41@vg-eval.test,CT-900041,025719889938,KE,active,Nairobi,2026-04-14T08:56:18Z,true,KILELE,,,
David Fassi,john.kamau.kar1565@vg-eval.test,CT-001565,0737978714,ZA,active,Cape Town,2026-03-21T15:22:34Z,no,KAROO,,,
Pieter Wanjiru,mary.naidoo.kar10954@vg-eval.test,CT-010954,025714106916,ZA,bounced,Bloemfontein,2026-03-25T03:30:23Z,0,KAROO,,,
Amina Okoth,kevin.okoth.kar2822@vg-eval.test,CT-002822,025733245137,ZA,active,Polokwane,2026-01-11T03:13:51Z,1,KAROO,,,
Lerato Kiptoo,john.mutua.kar1755@vg-eval.test,CT-001755,+254 711 147 020,ZA,active,East London,2026-02-28T11:40:21Z,TRUE,KAROO,,,
Zanele Kimani,joan.otieno.kar5924@vg-eval.test,CT-005924,254-733-676846,ZA,active,Durban,2026-01-05T23:31:43Z,false,KAROO,,,
Brian Kamau,faith.naidoo.kar4643@vg-eval.test,CT-004643,+254 730 819 877,ZA,active,Pretoria,2026-03-10T04:42:14Z,false,KAROO,,,
Kevin Fassi,alice.kiptoo.kar7456@vg-eval.test,CT-007456,254-714-036344,ZA,active,Durban,2026-04-06T18:57:21Z,FALSE,KAROO,,,
Rose Mokoena,michael.kiptoo.kar6517@vg-eval.test,CT-006517,0714644068,ZA,active,Cape Town,2026-01-17T09:12:46Z,TRUE,KAROO,,,
Paul Fassi,lucy.njoroge.kar4531@vg-eval.test,CT-004531,+254 714 056 152,ZA,active,Durban,2026-04-16T22:14:21Z,FALSE,KAROO,,,
Kevin Mokoena,victor.dlamini.kar12331@vg-eval.test,CT-012331,+254 715 422 357,ZA,active,Bloemfontein,2026-01-12T17:21:19Z,Y,KAROO,,,
Daniel Naidoo,sarah.vermeulen.kar3788@vg-eval.test,CT-003788,254-733-527001,ZA,active,Gqeberha,2026-02-09T14:10:17Z,false,KAROO,,,
Alice Otieno,alice.dlamini.kil23331@vg-eval.test,CT-004091,+254 725 217 202,ZA,unsubscribed,Gqeberha,2026-03-06T22:37:39Z,Y,KAROO,,,
Sipho Bennani,alice.kiptoo.kar11130@vg-eval.test,CT-011130,025717321927,ZA,active,Cape Town,2026-01-16T11:31:05Z,true,KAROO,,,
James Mokoena,david.otieno.kar2359@vg-eval.test,CT-002359,+254 725 098 822,ZA,active,Durban,2026-02-26T03:38:49Z,f,KAROO,,,
Karim Berrada,simon.wafula.kar5850@vg-eval.test,CT-005850,025711643368,ZA,active,Durban,2026-02-09T23:50:04Z,Y,KAROO,,,
Thandi Njenga,victor.barasa.kar4795@vg-eval.test,CT-004795,+254 712 066 996,ZA,bounced,Polokwane,2026-01-17T13:40:38Z,FALSE,KAROO,,,
Sarah Kimani,zanele.fassi.kar321@vg-eval.test,CT-000321,0732293700,ZA,active,Pretoria,2026-02-23T20:44:46Z,0,KAROO,,,
Isaac Berrada,lerato.barasa.kar10778@vg-eval.test,CT-010778,025738164759,ZA,active,East London,2026-02-15T04:59:36Z,1,KAROO,,,
Salma Nkosi,faith.bennani.kar7933@vg-eval.test,CT-007933,0719613049,ZA,active,East London,2026-03-13T14:36:28Z,TRUE,KAROO,,,
Lerato Fassi,michael.njenga.kar7135@vg-eval.test,CT-007135,+254 717 732 034,ZA,active,East London,2026-03-08T05:58:29Z,true,KAROO,,,
Omar Dlamini,pieter.zahra.kil35121@vg-eval.test,CT-006207,+254 732 816 460,ZA,unsubscribed,Cape Town,2026-02-10T17:48:49Z,f,KAROO,,,
Paul Kamau,thandi.vermeulen.kar5039@vg-eval.test,CT-005039,+254 709 297 920,ZA,active,Bloemfontein,2026-01-04T08:18:54Z,false,KAROO,,,
Joan Naidoo,layla.kiptoo.kar1906@vg-eval.test,CT-001906,025732242571,ZA,active,Gqeberha,2026-01-15T21:19:35Z,0,KAROO,,,
Johan Dlamini,alice.cheruiyot.kar2094@vg-eval.test,CT-002094,025720989603,ZA,active,Johannesburg,2026-01-04T22:57:51Z,1,KAROO,,,
Pieter Fassi,nancy.odhiambo.kar389@vg-eval.test,CT-000389,0725105486,ZA,active,East London,2026-03-26T21:45:11Z,true,KAROO,,,
Karim Odhiambo,simon.pretorius.kar2990@vg-eval.test,CT-002990,025700667976,ZA,active,Johannesburg,2026-02-07T13:46:15Z,Y,KAROO,,,
Rachid Haddad,thandi.kamau.kil60131@vg-eval.test,CT-011572,254-725-048160,ZA,active,Pretoria,2026-03-21T16:26:50Z,true,KAROO,,,
Thandi Achieng,daniel.odhiambo.kar2003@vg-eval.test,CT-002003,+254 711 303 144,ZA,active,Johannesburg,2026-04-16T12:29:51Z,yes,KAROO,,,
Nomsa Barasa,grace.wanjiru.kar3757@vg-eval.test,CT-003757,0715608185,ZA,bounced,Durban,2026-01-18T01:06:54Z,Y,KAROO,,,
Sipho Benali,isaac.elidrissi.kar7290@vg-eval.test,CT-007290,025737171281,ZA,unsubscribed,Durban,2026-02-21T08:55:32Z,1,KAROO,,,
Michael Njenga,alice.wafula.kar11294@vg-eval.test,CT-011294,025737434123,ZA,active,Durban,2026-01-20T12:54:28Z,Y,KAROO,,,
Dennis Pretorius,nancy.zahra.kar10983@vg-eval.test,CT-010983,+254 719 716 498,ZA,active,Bloemfontein,2026-01-18T15:27:05Z,true,KAROO,,,
Peter Mokoena,ruth.wafula.kar6883@vg-eval.test,CT-006883,+254 723 915 198,ZA,active,Pretoria,2026-01-02T01:31:12Z,0,KAROO,,,
Ann Alaoui,george.elidrissi.kar12253@vg-eval.test,CT-012253,0726609206,ZA,active,East London,2026-01-08T02:15:33Z,1,KAROO,,,
Paul Njenga,omar.okoth.kar12030@vg-eval.test,CT-012030,025717108306,ZA,active,Durban,2026-03-18T14:29:56Z,FALSE,KAROO,,,
John Otieno,diana.wafula.kar10912@vg-eval.test,CT-010912,254-702-958281,ZA,active,Pretoria,2026-01-03T19:02:26Z,Y,KAROO,,,
Ann Mokoena,pieter.wafula.kar2908@vg-eval.test,CT-002908,254-718-161364,ZA,active,Bloemfontein,2026-03-09T05:01:36Z,f,KAROO,,,
Isaac Njenga,mary.mokoena.kar11752@vg-eval.test,CT-011752,254-700-080228,ZA,active,Durban,2026-04-11T10:45:58Z,TRUE,KAROO,,,
Lerato Tazi,faith.tazi.kar12015@vg-eval.test,CT-012015,+254 700 116 224,ZA,active,Pretoria,2026-01-15T03:55:05Z,no,KAROO,,,
Mercy Elidrissi,samuel.nkosi.kar12189@vg-eval.test,CT-012189,0732214656,ZA,active,Polokwane,2026-01-03T01:19:09Z,false,KAROO,,,
George Okoth,alice.tazi.kar697@vg-eval.test,CT-000697,0729610312,ZA,active,Bloemfontein,2026-04-03T08:15:55Z,FALSE,KAROO,,,
Salma Dlamini,salma.zahra.kar10460@vg-eval.test,CT-010460,254-717-416773,ZA,active,Pretoria,2026-01-06T01:39:46Z,TRUE,KAROO,,,
Paul Vermeulen,paul.naidoo.kil6340@vg-eval.test,CT-000759,+254 738 701 214,ZA,active,Pretoria,2026-02-12T17:33:19Z,false,KAROO,,,
Salma Vermeulen,george.okoth.kar3187@vg-eval.test,CT-003187,+254 709 304 200,ZA,bounced,Bloemfontein,2026-03-20T19:15:28Z,Y,KAROO,,,
Dennis Fassi,michael.vermeulen.kar918@vg-eval.test,CT-000918,025716313716,ZA,active,Gqeberha,2026-01-12T07:41:59Z,false,KAROO,,,
Joan Berrada,brian.njoroge.kar10239@vg-eval.test,CT-010239,+254 729 116 426,ZA,active,Durban,2026-01-11T03:36:24Z,yes,KAROO,,,
Kevin Kimani,john.naidoo.kar11694@vg-eval.test,CT-011694,025710174211,ZA,active,Cape Town,2026-03-29T19:47:54Z,1,KAROO,,,
Pieter Elidrissi,lucy.benali.kar1516@vg-eval.test,CT-001516,254-714-626176,ZA,active,Bloemfontein,2026-03-15T10:26:01Z,1,KAROO,,,
